,endtime,artistname,trackname,msplayed,duration,starttime,year,month,week,dayofweek,day,hour,minute,quarter
3975,2021-08-05 08:37:00.000,Fanicko,Avec toi,239040,0 days 00:03:59.040000,2021-08-05 08:33:00.960,2021,8,31,3,5,8,37,3
3976,2021-08-05 08:41:00.000,Fanicko,Avec toi,239040,0 days 00:03:59.040000,2021-08-05 08:37:00.960,2021,8,31,3,5,8,41,3
3977,2021-08-05 08:42:00.000,Dadju,Sous contrôle,58123,0 days 00:00:58.123000,2021-08-05 08:41:01.877,2021,8,31,3,5,8,42,3
3978,2021-08-05 14:49:00.000,Dadju,Sous contrôle,68754,0 days 00:01:08.754000,2021-08-05 14:47:51.246,2021,8,31,3,5,14,49,3
3979,2021-08-05 14:54:00.000,Fanicko,Avec toi,274645,0 days 00:04:34.645000,2021-08-05 14:49:25.355,2021,8,31,3,5,14,54,3
3980,2021-08-05 14:57:00.000,Kaaris,Exo Planète,131840,0 days 00:02:11.840000,2021-08-05 14:54:48.160,2021,8,31,3,5,14,57,3
3981,2021-08-05 15:01:00.000,Fanicko,Avec toi,239040,0 days 00:03:59.040000,2021-08-05 14:57:00.960,2021,8,31,3,5,15,1,3
3982,2021-08-05 15:02:00.000,Dadju,Sous contrôle,37558,0 days 00:00:37.558000,2021-08-05 15:01:22.442,2021,8,31,3,5,15,2,3
3983,2021-08-05 15:02:00.000,Sofiane,#cpasdmafaute,0,0 days 00:00:00,2021-08-05 15:02:00.000,2021,8,31,3,5,15,2,3
3984,2021-08-05 15:02:00.000,Krisy,Jeune Julio,1021,0 days 00:00:01.021000,2021-08-05 15:01:58.979,2021,8,31,3,5,15,2,3
3985,2021-08-05 15:02:00.000,Damso,William,1950,0 days 00:00:01.950000,2021-08-05 15:01:58.050,2021,8,31,3,5,15,2,3
3986,2021-08-05 15:02:00.000,Heuss L'enfoiré,George moula,92,0 days 00:00:00.092000,2021-08-05 15:01:59.908,2021,8,31,3,5,15,2,3
3987,2021-08-05 15:02:00.000,Selena Gomez,Wolves,650,0 days 00:00:00.650000,2021-08-05 15:01:59.350,2021,8,31,3,5,15,2,3
3988,2021-08-05 15:02:00.000,Ninho,Lettre à une femme,69,0 days 00:00:00.069000,2021-08-05 15:01:59.931,2021,8,31,3,5,15,2,3
3989,2021-08-05 15:02:00.000,Koffi Olomide,Respect,1021,0 days 00:00:01.021000,2021-08-05 15:01:58.979,2021,8,31,3,5,15,2,3
3990,2021-08-05 15:05:00.000,Sofiane,#cpasdmafaute,42563,0 days 00:00:42.563000,2021-08-05 15:04:17.437,2021,8,31,3,5,15,5,3
3991,2021-08-05 15:05:00.000,Ninho,Lettre à une femme,157766,0 days 00:02:37.766000,2021-08-05 15:02:22.234,2021,8,31,3,5,15,5,3
3992,2021-08-05 15:06:00.000,Nekfeu,Tricheur,2832,0 days 00:00:02.832000,2021-08-05 15:05:57.168,2021,8,31,3,5,15,6,3
3993,2021-08-05 15:06:00.000,Damso,Smog,6013,0 days 00:00:06.013000,2021-08-05 15:05:53.987,2021,8,31,3,5,15,6,3
3994,2021-08-05 15:06:00.000,Niska,W.L.G,20108,0 days 00:00:20.108000,2021-08-05 15:05:39.892,2021,8,31,3,5,15,6,3
3995,2021-08-05 15:06:00.000,Youssoupha,Polaroid experience,626,0 days 00:00:00.626000,2021-08-05 15:05:59.374,2021,8,31,3,5,15,6,3
3996,2021-08-05 15:06:00.000,Youssoupha,Polaroid experience,603,0 days 00:00:00.603000,2021-08-05 15:05:59.397,2021,8,31,3,5,15,6,3
3997,2021-08-05 15:06:00.000,Cecilia Krull,My Life Is Going On (Música Original De La Serie De TV La Casa De Papel / Money Heist),3459,0 days 00:00:03.459000,2021-08-05 15:05:56.541,2021,8,31,3,5,15,6,3
3998,2021-08-05 15:06:00.000,G-Eazy,Good Life (with G-Eazy & Kehlani),696,0 days 00:00:00.696000,2021-08-05 15:05:59.304,2021,8,31,3,5,15,6,3
3999,2021-08-05 15:06:00.000,G-Eazy,Good Life (with G-Eazy & Kehlani),1811,0 days 00:00:01.811000,2021-08-05 15:05:58.189,2021,8,31,3,5,15,6,3
4000,2021-08-05 15:09:00.000,Fally Ipupa,Aime-moi,1927,0 days 00:00:01.927000,2021-08-05 15:08:58.073,2021,8,31,3,5,15,9,3
4001,2021-08-05 15:09:00.000,Damso,Smog,1741,0 days 00:00:01.741000,2021-08-05 15:08:58.259,2021,8,31,3,5,15,9,3
4002,2021-08-05 15:09:00.000,G-Eazy,Good Life (with G-Eazy & Kehlani),199111,0 days 00:03:19.111000,2021-08-05 15:05:40.889,2021,8,31,3,5,15,9,3
4003,2021-08-05 15:10:00.000,Damso,Introduction (Damso / Lithopédion),0,0 days 00:00:00,2021-08-05 15:10:00.000,2021,8,31,3,5,15,10,3
4004,2021-08-05 15:10:00.000,Kalash,E.T,1439,0 days 00:00:01.439000,2021-08-05 15:09:58.561,2021,8,31,3,5,15,10,3
4005,2021-08-05 15:10:00.000,Zaho,Lune de miel,464,0 days 00:00:00.464000,2021-08-05 15:09:59.536,2021,8,31,3,5,15,10,3
4006,2021-08-05 15:10:00.000,Hillsong Worship,Who You Say I Am,92,0 days 00:00:00.092000,2021-08-05 15:09:59.908,2021,8,31,3,5,15,10,3
4007,2021-08-05 15:10:00.000,Niska,Réseaux,185,0 days 00:00:00.185000,2021-08-05 15:09:59.815,2021,8,31,3,5,15,10,3
4008,2021-08-05 15:10:00.000,Longué Longué,Privatisation,557,0 days 00:00:00.557000,2021-08-05 15:09:59.443,2021,8,31,3,5,15,10,3
4009,2021-08-05 15:10:00.000,Rilès,THANK GOD,603,0 days 00:00:00.603000,2021-08-05 15:09:59.397,2021,8,31,3,5,15,10,3
4010,2021-08-05 15:10:00.000,Diam's,I Am Somebody,0,0 days 00:00:00,2021-08-05 15:10:00.000,2021,8,31,3,5,15,10,3
4011,2021-08-05 15:11:00.000,Naza,Bénef,91718,0 days 00:01:31.718000,2021-08-05 15:09:28.282,2021,8,31,3,5,15,11,3
4012,2021-08-05 15:15:00.000,Damso,FAIS ÇA BIEN,202360,0 days 00:03:22.360000,2021-08-05 15:11:37.640,2021,8,31,3,5,15,15,3
4013,2021-08-05 15:19:00.000,Sidiki Diabaté,Viens danser,291466,0 days 00:04:51.466000,2021-08-05 15:14:08.534,2021,8,31,3,5,15,19,3
4014,2021-08-05 15:22:00.000,Kaaris,Aieaieouille,141701,0 days 00:02:21.701000,2021-08-05 15:19:38.299,2021,8,31,3,5,15,22,3
4015,2021-08-05 20:22:00.000,Bazzi,Mine,0,0 days 00:00:00,2021-08-05 20:22:00.000,2021,8,31,3,5,20,22,3
4016,2021-08-05 20:22:00.000,Hillsong Worship,All My Hope,626,0 days 00:00:00.626000,2021-08-05 20:21:59.374,2021,8,31,3,5,20,22,3
4017,2021-08-05 20:22:00.000,Sam Kim,Make Up,8916,0 days 00:00:08.916000,2021-08-05 20:21:51.084,2021,8,31,3,5,20,22,3
4018,2021-08-05 20:22:00.000,Zaho,Lune de miel,743,0 days 00:00:00.743000,2021-08-05 20:21:59.257,2021,8,31,3,5,20,22,3
4019,2021-08-05 20:22:00.000,Lacrim,Noche,1207,0 days 00:00:01.207000,2021-08-05 20:21:58.793,2021,8,31,3,5,20,22,3
4020,2021-08-05 20:22:00.000,Salatiel,WATER,27933,0 days 00:00:27.933000,2021-08-05 20:21:32.067,2021,8,31,3,5,20,22,3
4021,2021-08-05 20:22:00.000,Ozuna,Baila Baila Baila,371,0 days 00:00:00.371000,2021-08-05 20:21:59.629,2021,8,31,3,5,20,22,3
4022,2021-08-05 20:22:00.000,Ozuna,Baila Baila Baila,1044,0 days 00:00:01.044000,2021-08-05 20:21:58.956,2021,8,31,3,5,20,22,3
4023,2021-08-05 20:26:00.000,Zaho,Lune de miel,236000,0 days 00:03:56,2021-08-05 20:22:04.000,2021,8,31,3,5,20,26,3
4024,2021-08-06 02:50:00.000,Bazzi,Mine,2693,0 days 00:00:02.693000,2021-08-06 02:49:57.307,2021,8,31,4,6,2,50,3
4025,2021-08-06 02:50:00.000,Sofiane,Arafricain,1973,0 days 00:00:01.973000,2021-08-06 02:49:58.027,2021,8,31,4,6,2,50,3
4026,2021-08-06 02:50:00.000,Dosseh,Habitué,952,0 days 00:00:00.952000,2021-08-06 02:49:59.048,2021,8,31,4,6,2,50,3
4027,2021-08-06 02:50:00.000,Flavour,Ikwokrikwo,487,0 days 00:00:00.487000,2021-08-06 02:49:59.513,2021,8,31,4,6,2,50,3
4028,2021-08-06 02:50:00.000,Ozuna,Baila Baila Baila,58091,0 days 00:00:58.091000,2021-08-06 02:49:01.909,2021,8,31,4,6,2,50,3
4029,2021-08-06 02:50:00.000,Kaaris,Briganté,1300,0 days 00:00:01.300000,2021-08-06 02:49:58.700,2021,8,31,4,6,2,50,3
4030,2021-08-06 02:53:00.000,Naza,Sac à dos,199320,0 days 00:03:19.320000,2021-08-06 02:49:40.680,2021,8,31,4,6,2,53,3
4031,2021-08-06 02:55:00.000,Eddy de Pretto,Random,5781,0 days 00:00:05.781000,2021-08-06 02:54:54.219,2021,8,31,4,6,2,55,3
4032,2021-08-06 02:55:00.000,GIMS,Tu reviendras,1811,0 days 00:00:01.811000,2021-08-06 02:54:58.189,2021,8,31,4,6,2,55,3
4033,2021-08-06 02:55:00.000,Sidiki Diabaté,Fais moi confiance,3181,0 days 00:00:03.181000,2021-08-06 02:54:56.819,2021,8,31,4,6,2,55,3
4034,2021-08-06 02:55:00.000,Leto,Tes parents (feat. Ninho),1184,0 days 00:00:01.184000,2021-08-06 02:54:58.816,2021,8,31,4,6,2,55,3
4035,2021-08-06 02:56:00.000,Fally Ipupa,Allô téléphone,1091,0 days 00:00:01.091000,2021-08-06 02:55:58.909,2021,8,31,4,6,2,56,3
4036,2021-08-06 02:56:00.000,Colonel Reyel,Toutes les nuits - Radio edit,1416,0 days 00:00:01.416000,2021-08-06 02:55:58.584,2021,8,31,4,6,2,56,3
4037,2021-08-06 02:56:00.000,Burna Boy,Sekkle Down (feat. J Hus),8243,0 days 00:00:08.243000,2021-08-06 02:55:51.757,2021,8,31,4,6,2,56,3
4038,2021-08-06 02:56:00.000,MHD,Feeling,998,0 days 00:00:00.998000,2021-08-06 02:55:59.002,2021,8,31,4,6,2,56,3
4039,2021-08-06 02:56:00.000,Dave,Location (feat. Burna Boy),2043,0 days 00:00:02.043000,2021-08-06 02:55:57.957,2021,8,31,4,6,2,56,3
4040,2021-08-06 02:59:00.000,Kpoint,Señor Django,211394,0 days 00:03:31.394000,2021-08-06 02:55:28.606,2021,8,31,4,6,2,59,3
4041,2021-08-06 03:09:00.000,Larry Gaaga,Low,233012,0 days 00:03:53.012000,2021-08-06 03:05:06.988,2021,8,31,4,6,3,9,3
4042,2021-08-06 03:11:00.000,Shirazee,Alhadji Baller,172098,0 days 00:02:52.098000,2021-08-06 03:08:07.902,2021,8,31,4,6,3,11,3
4043,2021-08-06 03:19:00.000,Kekra,Vréalité,214965,0 days 00:03:34.965000,2021-08-06 03:15:25.035,2021,8,31,4,6,3,19,3
4044,2021-08-06 03:23:00.000,PLK,Problèmes,13628,0 days 00:00:13.628000,2021-08-06 03:22:46.372,2021,8,31,4,6,3,23,3
4045,2021-08-06 04:56:00.000,PLK,Problèmes,4202,0 days 00:00:04.202000,2021-08-06 04:55:55.798,2021,8,31,4,6,4,56,3
4046,2021-08-06 04:56:00.000,Sidiki Diabaté,J'ai pas ton temps,0,0 days 00:00:00,2021-08-06 04:56:00.000,2021,8,31,4,6,4,56,3
4047,2021-08-06 04:56:00.000,Shay,Même pas bonne,882,0 days 00:00:00.882000,2021-08-06 04:55:59.118,2021,8,31,4,6,4,56,3
4048,2021-08-06 04:56:00.000,Magasco,Sokoto,1927,0 days 00:00:01.927000,2021-08-06 04:55:58.073,2021,8,31,4,6,4,56,3
4049,2021-08-06 04:56:00.000,Y'akoto,Sitting 'round the Table,626,0 days 00:00:00.626000,2021-08-06 04:55:59.374,2021,8,31,4,6,4,56,3
4050,2021-08-06 04:57:00.000,Youssoupha,M'en aller,325,0 days 00:00:00.325000,2021-08-06 04:56:59.675,2021,8,31,4,6,4,57,3
4051,2021-08-06 04:57:00.000,Dadju,Sans thème,0,0 days 00:00:00,2021-08-06 04:57:00.000,2021,8,31,4,6,4,57,3
4052,2021-08-06 04:59:00.000,Caleb and Kelsey,From This Moment On / You’re Still the One,1671,0 days 00:00:01.671000,2021-08-06 04:58:58.329,2021,8,31,4,6,4,59,3
4053,2021-08-06 04:59:00.000,DJ KEROZEN,Le temps,173174,0 days 00:02:53.174000,2021-08-06 04:56:06.826,2021,8,31,4,6,4,59,3
4054,2021-08-06 05:00:00.000,Dadju,Lionne,626,0 days 00:00:00.626000,2021-08-06 04:59:59.374,2021,8,31,4,6,5,0,3
4055,2021-08-06 05:00:00.000,Sidiki Diabaté,Teriya,626,0 days 00:00:00.626000,2021-08-06 04:59:59.374,2021,8,31,4,6,5,0,3
4056,2021-08-06 05:00:00.000,Hillsong Worship,Who You Say I Am,2066,0 days 00:00:02.066000,2021-08-06 04:59:57.934,2021,8,31,4,6,5,0,3
4057,2021-08-06 05:00:00.000,SDM,Cala Boca,3065,0 days 00:00:03.065000,2021-08-06 04:59:56.935,2021,8,31,4,6,5,0,3
4058,2021-08-06 05:00:00.000,Lous and The Yakuza,Dilemme,1068,0 days 00:00:01.068000,2021-08-06 04:59:58.932,2021,8,31,4,6,5,0,3
4059,2021-08-06 05:04:00.000,Olivier Cheuwa,Persévère,246831,0 days 00:04:06.831000,2021-08-06 04:59:53.169,2021,8,31,4,6,5,4,3
4060,2021-08-06 05:04:00.000,Kaaris,Monsieur météo,17631,0 days 00:00:17.631000,2021-08-06 05:03:42.369,2021,8,31,4,6,5,4,3
4061,2021-08-06 05:07:00.000,Lisandro Cuxi,Danser,177280,0 days 00:02:57.280000,2021-08-06 05:04:02.720,2021,8,31,4,6,5,7,3
4062,2021-08-06 05:11:00.000,Singuila,La femme de quelqu'un,262452,0 days 00:04:22.452000,2021-08-06 05:06:37.548,2021,8,31,4,6,5,11,3
4063,2021-08-06 05:14:00.000,Damso,Introduction (Damso / Lithopédion),998,0 days 00:00:00.998000,2021-08-06 05:13:59.002,2021,8,31,4,6,5,14,3
4064,2021-08-06 05:14:00.000,Toofan,Money,160316,0 days 00:02:40.316000,2021-08-06 05:11:19.684,2021,8,31,4,6,5,14,3
4065,2021-08-06 08:16:00.000,Sudan Archives,Confessions,0,0 days 00:00:00,2021-08-06 08:16:00.000,2021,8,31,4,6,8,16,3
4066,2021-08-06 08:16:00.000,T.I.,Live Your Life,3227,0 days 00:00:03.227000,2021-08-06 08:15:56.773,2021,8,31,4,6,8,16,3
4067,2021-08-06 08:20:00.000,Rilès,THANK GOD,210236,0 days 00:03:30.236000,2021-08-06 08:16:29.764,2021,8,31,4,6,8,20,3
4068,2021-08-06 08:24:00.000,William McDowell,Are You Ready,259466,0 days 00:04:19.466000,2021-08-06 08:19:40.534,2021,8,31,4,6,8,24,3
4069,2021-08-06 08:25:00.000,La Fouine,Mohamed Salah - Bonus rap,40019,0 days 00:00:40.019000,2021-08-06 08:24:19.981,2021,8,31,4,6,8,25,3
4070,2021-08-06 19:25:00.000,Eunila,Cœur d'espoir,41301,0 days 00:00:41.301000,2021-08-06 19:24:18.699,2021,8,31,4,6,19,25,3
4071,2021-08-06 19:26:00.000,Måneskin,Beggin',50666,0 days 00:00:50.666000,2021-08-06 19:25:09.334,2021,8,31,4,6,19,26,3
4072,2021-08-06 19:26:00.000,Kungs,Never Going Home,2154,0 days 00:00:02.154000,2021-08-06 19:25:57.846,2021,8,31,4,6,19,26,3
4073,2021-08-06 19:29:00.000,Måneskin,Beggin',211560,0 days 00:03:31.560000,2021-08-06 19:25:28.440,2021,8,31,4,6,19,29,3
4074,2021-08-06 19:29:00.000,Måneskin,Beggin',1877,0 days 00:00:01.877000,2021-08-06 19:28:58.123,2021,8,31,4,6,19,29,3
4075,2021-08-06 19:29:00.000,Reik,A Un Paso De La Luna - Remix,1806,0 days 00:00:01.806000,2021-08-06 19:28:58.194,2021,8,31,4,6,19,29,3
4076,2021-08-06 19:32:00.000,Reik,A Un Paso De La Luna - Remix,194262,0 days 00:03:14.262000,2021-08-06 19:28:45.738,2021,8,31,4,6,19,32,3
4077,2021-08-06 19:35:00.000,Kungs,Never Going Home,169944,0 days 00:02:49.944000,2021-08-06 19:32:10.056,2021,8,31,4,6,19,35,3
4078,2021-08-06 19:38:00.000,Dadju,Mon soleil,190757,0 days 00:03:10.757000,2021-08-06 19:34:49.243,2021,8,31,4,6,19,38,3
4079,2021-08-06 19:41:00.000,Shouse,Love Tonight - Edit,81743,0 days 00:01:21.743000,2021-08-06 19:39:38.257,2021,8,31,4,6,19,41,3
4080,2021-08-06 21:32:00.000,PLK,Toute l'année (feat. Timal),464,0 days 00:00:00.464000,2021-08-06 21:31:59.536,2021,8,31,4,6,21,32,3
4081,2021-08-06 21:32:00.000,GIMS,YOLO,0,0 days 00:00:00,2021-08-06 21:32:00.000,2021,8,31,4,6,21,32,3
4082,2021-08-06 21:32:00.000,Colonel Reyel,Mon rêve,417,0 days 00:00:00.417000,2021-08-06 21:31:59.583,2021,8,31,4,6,21,32,3
4083,2021-08-06 21:32:00.000,La Fouine,Mohamed Salah - Bonus rap,43140,0 days 00:00:43.140000,2021-08-06 21:31:16.860,2021,8,31,4,6,21,32,3
4084,2021-08-06 21:32:00.000,BTS,Blood Sweat & Tears,0,0 days 00:00:00,2021-08-06 21:32:00.000,2021,8,31,4,6,21,32,3
4085,2021-08-06 21:32:00.000,Kaaris,Tauro,0,0 days 00:00:00,2021-08-06 21:32:00.000,2021,8,31,4,6,21,32,3
4086,2021-08-06 21:37:00.000,Maahlox Le Vibeur,La bière c'est combien ici,317323,0 days 00:05:17.323000,2021-08-06 21:31:42.677,2021,8,31,4,6,21,37,3
4087,2021-08-06 21:40:00.000,Jeff Buckley,Hallelujah,180220,0 days 00:03:00.220000,2021-08-06 21:36:59.780,2021,8,31,4,6,21,40,3
4088,2021-08-06 21:44:00.000,Dosseh,Habitué,215053,0 days 00:03:35.053000,2021-08-06 21:40:24.947,2021,8,31,4,6,21,44,3
4089,2021-08-06 21:48:00.000,Naza,P*Tain de m*Rde,101099,0 days 00:01:41.099000,2021-08-06 21:46:18.901,2021,8,31,4,6,21,48,3
4090,2021-08-07 07:37:00.000,Diam's,Confessions nocturnes,360120,0 days 00:06:00.120000,2021-08-07 07:30:59.880,2021,8,31,5,7,7,37,3
4091,2021-08-07 13:13:00.000,Måneskin,Beggin',211560,0 days 00:03:31.560000,2021-08-07 13:09:28.440,2021,8,31,5,7,13,13,3
4092,2021-08-07 13:16:00.000,Reik,A Un Paso De La Luna - Remix,194262,0 days 00:03:14.262000,2021-08-07 13:12:45.738,2021,8,31,5,7,13,16,3
4093,2021-08-07 13:19:00.000,Kungs,Never Going Home,169944,0 days 00:02:49.944000,2021-08-07 13:16:10.056,2021,8,31,5,7,13,19,3
4094,2021-08-07 13:22:00.000,Dadju,Mon soleil,190757,0 days 00:03:10.757000,2021-08-07 13:18:49.243,2021,8,31,5,7,13,22,3
4095,2021-08-07 13:26:00.000,Shouse,Love Tonight - Edit,241970,0 days 00:04:01.970000,2021-08-07 13:21:58.030,2021,8,31,5,7,13,26,3
4096,2021-08-07 13:30:00.000,Ed Sheeran,Bad Habits,231041,0 days 00:03:51.041000,2021-08-07 13:26:08.959,2021,8,31,5,7,13,30,3
4097,2021-08-07 13:33:00.000,Naps,La kiffance,179426,0 days 00:02:59.426000,2021-08-07 13:30:00.574,2021,8,31,5,7,13,33,3
4098,2021-08-07 13:35:00.000,Strange Fruits Music,Calabria (feat. Lujavo & Nito-Onna),128500,0 days 00:02:08.500000,2021-08-07 13:32:51.500,2021,8,31,5,7,13,35,3
4099,2021-08-07 13:38:00.000,Tungevaag,Ride With Me (feat. Kid Ink),169500,0 days 00:02:49.500000,2021-08-07 13:35:10.500,2021,8,31,5,7,13,38,3
4100,2021-08-07 13:40:00.000,Soso Maness,Petrouchka (feat. PLK),102814,0 days 00:01:42.814000,2021-08-07 13:38:17.186,2021,8,31,5,7,13,40,3
4101,2021-08-08 09:06:00.000,Shouse,Love Tonight - Edit,70506,0 days 00:01:10.506000,2021-08-08 09:04:49.494,2021,8,31,6,8,9,6,3
4102,2021-08-08 19:26:00.000,Tom Grennan,Little Bit of Love,226268,0 days 00:03:46.268000,2021-08-08 19:22:13.732,2021,8,31,6,8,19,26,3
4103,2021-08-08 19:29:00.000,DJ Snake,Selfish Love (with Selena Gomez),168648,0 days 00:02:48.648000,2021-08-08 19:26:11.352,2021,8,31,6,8,19,29,3
4104,2021-08-08 19:33:00.000,Dua Lipa,Love Again,258004,0 days 00:04:18.004000,2021-08-08 19:28:41.996,2021,8,31,6,8,19,33,3
4105,2021-08-08 19:36:00.000,MHD,Afro Trap Part. 11 (King Kong),154253,0 days 00:02:34.253000,2021-08-08 19:33:25.747,2021,8,31,6,8,19,36,3
4106,2021-08-08 19:39:00.000,Joé Dwèt Filé,Jolie madame (feat. Ronisia),184066,0 days 00:03:04.066000,2021-08-08 19:35:55.934,2021,8,31,6,8,19,39,3
4107,2021-08-08 19:43:00.000,The Weeknd,Take My Breath,220196,0 days 00:03:40.196000,2021-08-08 19:39:19.804,2021,8,31,6,8,19,43,3
4108,2021-08-08 19:46:00.000,Dua Lipa,Levitating (feat. DaBaby),203064,0 days 00:03:23.064000,2021-08-08 19:42:36.936,2021,8,31,6,8,19,46,3
4109,2021-08-08 19:49:00.000,Fuego,Una Vaina Loca,188894,0 days 00:03:08.894000,2021-08-08 19:45:51.106,2021,8,31,6,8,19,49,3
4110,2021-08-08 19:52:00.000,Dua Lipa,Fever,156910,0 days 00:02:36.910000,2021-08-08 19:49:23.090,2021,8,31,6,8,19,52,3
4111,2021-08-08 19:54:00.000,P!nk,Cover Me In Sunshine,138573,0 days 00:02:18.573000,2021-08-08 19:51:41.427,2021,8,31,6,8,19,54,3
4112,2021-08-08 19:57:00.000,Duncan Laurence,Arcade,183757,0 days 00:03:03.757000,2021-08-08 19:53:56.243,2021,8,31,6,8,19,57,3
4113,2021-08-09 15:54:00.000,Måneskin,Beggin',211560,0 days 00:03:31.560000,2021-08-09 15:50:28.440,2021,8,32,0,9,15,54,3
4114,2021-08-09 15:57:00.000,Reik,A Un Paso De La Luna - Remix,194262,0 days 00:03:14.262000,2021-08-09 15:53:45.738,2021,8,32,0,9,15,57,3
4115,2021-08-09 16:00:00.000,Kungs,Never Going Home,169944,0 days 00:02:49.944000,2021-08-09 15:57:10.056,2021,8,32,0,9,16,0,3
4116,2021-08-09 16:03:00.000,Dadju,Mon soleil,190757,0 days 00:03:10.757000,2021-08-09 15:59:49.243,2021,8,32,0,9,16,3,3
4117,2021-08-09 16:07:00.000,Shouse,Love Tonight - Edit,241970,0 days 00:04:01.970000,2021-08-09 16:02:58.030,2021,8,32,0,9,16,7,3
4118,2021-08-09 16:11:00.000,Ed Sheeran,Bad Habits,231041,0 days 00:03:51.041000,2021-08-09 16:07:08.959,2021,8,32,0,9,16,11,3
4119,2021-08-09 16:14:00.000,Naps,La kiffance,179426,0 days 00:02:59.426000,2021-08-09 16:11:00.574,2021,8,32,0,9,16,14,3
4120,2021-08-09 16:16:00.000,Strange Fruits Music,Calabria (feat. Lujavo & Nito-Onna),128500,0 days 00:02:08.500000,2021-08-09 16:13:51.500,2021,8,32,0,9,16,16,3
4121,2021-08-09 16:19:00.000,Tungevaag,Ride With Me (feat. Kid Ink),169500,0 days 00:02:49.500000,2021-08-09 16:16:10.500,2021,8,32,0,9,16,19,3
4122,2021-08-09 16:20:00.000,Soso Maness,Petrouchka (feat. PLK),31091,0 days 00:00:31.091000,2021-08-09 16:19:28.909,2021,8,32,0,9,16,20,3
4123,2021-08-10 16:00:00.000,Måneskin,Beggin',211560,0 days 00:03:31.560000,2021-08-10 15:56:28.440,2021,8,32,1,10,16,0,3
4124,2021-08-10 16:04:00.000,Reik,A Un Paso De La Luna - Remix,194262,0 days 00:03:14.262000,2021-08-10 16:00:45.738,2021,8,32,1,10,16,4,3
4125,2021-08-10 16:06:00.000,Kungs,Never Going Home,169944,0 days 00:02:49.944000,2021-08-10 16:03:10.056,2021,8,32,1,10,16,6,3
4126,2021-08-10 16:10:00.000,Dadju,Mon soleil,190757,0 days 00:03:10.757000,2021-08-10 16:06:49.243,2021,8,32,1,10,16,10,3
4127,2021-08-10 16:14:00.000,Shouse,Love Tonight - Edit,241970,0 days 00:04:01.970000,2021-08-10 16:09:58.030,2021,8,32,1,10,16,14,3
4128,2021-08-10 16:17:00.000,Ed Sheeran,Bad Habits,231041,0 days 00:03:51.041000,2021-08-10 16:13:08.959,2021,8,32,1,10,16,17,3
4129,2021-08-10 16:20:00.000,Naps,La kiffance,179426,0 days 00:02:59.426000,2021-08-10 16:17:00.574,2021,8,32,1,10,16,20,3
4130,2021-08-10 16:23:00.000,Strange Fruits Music,Calabria (feat. Lujavo & Nito-Onna),128500,0 days 00:02:08.500000,2021-08-10 16:20:51.500,2021,8,32,1,10,16,23,3
4131,2021-08-10 16:25:00.000,Tungevaag,Ride With Me (feat. Kid Ink),169500,0 days 00:02:49.500000,2021-08-10 16:22:10.500,2021,8,32,1,10,16,25,3
4132,2021-08-10 16:28:00.000,Imanbek,Dancing On Dangerous (feat. Sofía Reyes),6527,0 days 00:00:06.527000,2021-08-10 16:27:53.473,2021,8,32,1,10,16,28,3
4133,2021-08-10 16:28:00.000,Soso Maness,Petrouchka (feat. PLK),99955,0 days 00:01:39.955000,2021-08-10 16:26:20.045,2021,8,32,1,10,16,28,3
4134,2021-08-13 09:54:00.000,Ami Yèrèwolo,Kalan,487,0 days 00:00:00.487000,2021-08-13 09:53:59.513,2021,8,32,4,13,9,54,3
4135,2021-08-13 09:54:00.000,Ami Yèrèwolo,Kalan,133930,0 days 00:02:13.930000,2021-08-13 09:51:46.070,2021,8,32,4,13,9,54,3
4136,2021-08-13 09:54:00.000,Damso,Feu de bois,7105,0 days 00:00:07.105000,2021-08-13 09:53:52.895,2021,8,32,4,13,9,54,3
4137,2021-08-13 09:55:00.000,Damso,Feu de bois,2252,0 days 00:00:02.252000,2021-08-13 09:54:57.748,2021,8,32,4,13,9,55,3
4138,2021-08-13 09:55:00.000,Damso,Feu de bois,743,0 days 00:00:00.743000,2021-08-13 09:54:59.257,2021,8,32,4,13,9,55,3
4139,2021-08-13 09:55:00.000,David Guetta,Flames,905,0 days 00:00:00.905000,2021-08-13 09:54:59.095,2021,8,32,4,13,9,55,3
4140,2021-08-13 09:58:00.000,Ami Yèrèwolo,Kalan,195893,0 days 00:03:15.893000,2021-08-13 09:54:44.107,2021,8,32,4,13,9,58,3
4141,2021-08-13 09:58:00.000,Damso,Feu de bois,19111,0 days 00:00:19.111000,2021-08-13 09:57:40.889,2021,8,32,4,13,9,58,3
4142,2021-08-13 10:00:00.000,David Guetta,Flames,87748,0 days 00:01:27.748000,2021-08-13 09:58:32.252,2021,8,32,4,13,10,0,3
4143,2021-08-13 10:02:00.000,Crissfizzy,Oshey,142135,0 days 00:02:22.135000,2021-08-13 09:59:37.865,2021,8,32,4,13,10,2,3
4144,2021-08-13 10:05:00.000,Rexxie,All (feat. Davido),156000,0 days 00:02:36,2021-08-13 10:02:24.000,2021,8,32,4,13,10,5,3
4145,2021-08-13 10:07:00.000,H Magnum,Ecol’O.G,160373,0 days 00:02:40.373000,2021-08-13 10:04:19.627,2021,8,32,4,13,10,7,3
4146,2021-08-13 10:11:00.000,Rachelle Allison,Ma Petite,237893,0 days 00:03:57.893000,2021-08-13 10:07:02.107,2021,8,32,4,13,10,11,3
